165604493,016, 174.71,  41.05,-172.22,    0.04,    0.32,   -0.05,-0.046, 0.001,-0.073,-376.0, -28.0, -68.0
165604503,016, 174.71,  41.05,-172.22,    0.32,    0.09,    0.21,-0.053,-0.005,-0.070,-378.0, -28.0, -69.0
165604513,016, 174.71,  41.05,-172.22,   -0.09,   -0.20,    0.00,-0.053,-0.004,-0.070,-376.0, -27.0, -69.0
165604523,016, 174.71,  41.05,-172.22,   -0.09,    0.18,    0.00,-0.050, 0.007,-0.070,-376.0, -27.0, -69.0
165604533,016, 174.71,  41.05,-172.22,    0.04,    0.13,    0.21,-0.050, 0.006,-0.070,-379.0, -28.0, -69.0
165604543,016, 174.71,  41.05,-172.21,    0.21,   -0.01,    0.18,-0.052, 0.013,-0.074,-376.0, -28.0, -67.0
165604553,016, 174.71,  41.05,-172.22,    0.12,    0.09,   -0.03,-0.052, 0.013,-0.074,-378.0, -26.0, -68.0
165604563,016, 174.71,  41.05,-172.22,   -0.16,   -0.19,   -0.14,-0.047, 0.015,-0.065,-378.0, -26.0, -68.0
165604573,016, 174.71,  41.05,-172.22,   -0.17,    0.01,   -0.02,-0.047, 0.015,-0.065,-379.0, -27.0, -69.0
165604583,016, 174.71,  41.05,-172.21,    0.04,    0.29,    0.04,-0.045, 0.013,-0.069,-379.0, -27.0, -69.0
165604593,016, 174.71,  41.05,-172.21,    0.02,    0.27,   -0.12,-0.045, 0.013,-0.069,-378.0, -27.0, -68.0
165604603,016, 174.71,  41.05,-172.21,    0.09,    0.01,   -0.03,-0.053, 0.021,-0.070,-378.0, -27.0, -68.0
165604613,016, 174.71,  41.05,-172.21,    0.07,   -0.20,   -0.09,-0.053, 0.021,-0.070,-379.0, -26.0, -68.0
165604623,016, 174.72,  41.05,-172.20,    0.07,   -0.03,   -0.16,-0.052, 0.007,-0.068,-376.0, -28.0, -69.0
165604633,016, 174.72,  41.05,-172.20,    0.05,    0.20,   -0.02,-0.052, 0.007,-0.068,-379.0, -27.0, -69.0
165604643,016, 174.72,  41.05,-172.20,   -0.02,    0.22,   -0.14,-0.058, 0.003,-0.052,-379.0, -27.0, -69.0
165604654,016, 174.72,  41.05,-172.20,   -0.14,    0.09,   -0.42,-0.058, 0.003,-0.052,-380.0, -27.0, -68.0
165604660,016, 174.72,  41.05,-172.20,    0.00,   -0.05,   -0.19,-0.064,-0.002,-0.058,-378.0, -27.0, -68.0
165604670,016, 174.72,  41.05,-172.20,   -0.30,    0.16,   -0.21,-0.064,-0.002,-0.058,-379.0, -26.0, -69.0
165604680,016, 174.72,  41.05,-172.20,   -0.05,    0.22,    0.09,-0.057, 0.016,-0.078,-379.0, -26.0, -69.0
165604690,016, 174.72,  41.04,-172.20,    0.04,    0.18,    0.18,-0.057, 0.016,-0.078,-380.0, -26.0, -68.0
165604700,016, 174.72,  41.04,-172.20,   -0.02,    0.15,    0.07,-0.053,-0.005,-0.071,-379.0, -28.0, -69.0
165604710,016, 174.71,  41.04,-172.21,   -0.21,   -0.01,    0.14,-0.053,-0.005,-0.071,-380.0, -26.0, -69.0
165604720,016, 174.71,  41.04,-172.21,   -0.26,   -0.05,   -0.10,-0.042, 0.032,-0.058,-380.0, -26.0, -69.0
165604730,016, 174.71,  41.04,-172.21,   -0.05,    0.22,   -0.05,-0.042, 0.032,-0.058,-379.0, -27.0, -69.0
165604740,016, 174.72,  41.04,-172.20,    0.05,    0.15,   -0.14,-0.048, 0.010,-0.046,-378.0, -28.0, -70.0
165604750,016, 174.72,  41.04,-172.19,   -0.21,    0.15,   -0.05,-0.048, 0.010,-0.046,-379.0, -28.0, -69.0
165604760,016, 174.71,  41.04,-172.20,   -0.14,    0.20,    0.11,-0.054, 0.012,-0.076,-378.0, -26.0, -67.0
165604770,016, 174.71,  41.04,-172.21,   -0.12,    0.09,    0.35,-0.054, 0.013,-0.076,-378.0, -26.0, -67.0
165604780,016, 174.71,  41.04,-172.21,    0.07,    0.08,    0.05,-0.053, 0.003,-0.076,-379.0, -27.0, -68.0
165604790,016, 174.70,  41.04,-172.21,    0.05,    0.04,    0.19,-0.053, 0.003,-0.076,-378.0, -27.0, -68.0
165604800,016, 174.70,  41.04,-172.21,   -0.02,    0.02,    0.05,-0.051, 0.010,-0.068,-379.0, -27.0, -69.0
165604810,016, 174.70,  41.04,-172.21,   -0.03,    0.15,    0.14,-0.051, 0.010,-0.068,-379.0, -27.0, -69.0
165604820,016, 174.70,  41.04,-172.21,   -0.12,    0.08,    0.25,-0.044,-0.000,-0.072,-376.0, -27.0, -69.0
165604830,016, 174.70,  41.03,-172.21,    0.12,    0.51,   -0.07,-0.044,-0.000,-0.072,-379.0, -27.0, -68.0
165604840,016, 174.71,  41.03,-172.21,    0.33,    0.23,   -0.14,-0.045, 0.005,-0.058,-378.0, -27.0, -69.0
165604850,016, 174.71,  41.03,-172.21,    0.05,    0.02,   -0.21,-0.045, 0.004,-0.058,-378.0, -27.0, -69.0
165604860,016, 174.71,  41.03,-172.21,    0.25,    0.09,    0.07,-0.054, 0.006,-0.072,-376.0, -27.0, -69.0
165604873,016, 174.71,  41.03,-172.22,    0.30,    0.11,    0.21,-0.054, 0.006,-0.072,-379.0, -25.0, -69.0
165604883,016, 174.71,  41.03,-172.22,    0.26,    0.09,   -0.09,-0.049,-0.002,-0.064,-378.0, -26.0, -69.0
165604893,016, 174.71,  41.03,-172.22,    0.00,   -0.03,   -0.26,-0.049,-0.002,-0.064,-378.0, -26.0, -69.0
165604903,016, 174.71,  41.03,-172.22,    0.09,    0.01,    0.33,-0.046, 0.007,-0.076,-378.0, -27.0, -70.0
165604913,016, 174.71,  41.03,-172.22,    0.09,    0.06,    0.05,-0.046, 0.007,-0.076,-379.0, -27.0, -68.0
165604922,016, 174.71,  41.03,-172.22,   -0.24,   -0.03,    0.00,-0.050, 0.022,-0.062,-376.0, -26.0, -68.0
165604932,016, 174.71,  41.03,-172.22,    0.09,   -0.10,    0.05,-0.050, 0.022,-0.062,-376.0, -26.0, -68.0
165604942,016, 174.71,  41.03,-172.23,    0.25,   -0.27,    0.32,-0.042, 0.010,-0.082,-378.0, -26.0, -67.0
165604952,016, 174.70,  41.04,-172.24,    0.19,   -0.20,    0.14,-0.042, 0.010,-0.082,-379.0, -26.0, -69.0
165604962,016, 174.70,  41.04,-172.24,    0.12,   -0.05,   -0.09,-0.048,-0.000,-0.089,-376.0, -26.0, -67.0
165604972,016, 174.70,  41.04,-172.24,   -0.09,    0.01,    0.00,-0.048,-0.000,-0.089,-376.0, -26.0, -67.0
165604982,016, 174.70,  41.04,-172.24,   -0.03,    0.18,   -0.14,-0.044, 0.007,-0.064,-378.0, -27.0, -68.0
165604992,016, 174.70,  41.04,-172.24,    0.04,    0.22,   -0.17,-0.044, 0.007,-0.064,-378.0, -27.0, -68.0
165605002,016, 174.71,  41.04,-172.23,   -0.05,   -0.12,   -0.14,-0.058,-0.002,-0.065,-376.0, -27.0, -69.0
165605012,016, 174.71,  41.04,-172.23,   -0.03,    0.09,   -0.07,-0.058,-0.002,-0.065,-376.0, -27.0, -69.0
165605022,016, 174.71,  41.04,-172.24,    0.09,    0.16,    0.12,-0.050, 0.011,-0.062,-378.0, -26.0, -70.0
165605032,016, 174.70,  41.04,-172.24,    0.00,   -0.13,    0.16,-0.051, 0.011,-0.062,-376.0, -27.0, -69.0
165605042,016, 174.71,  41.04,-172.23,    0.00,    0.04,    0.07,-0.055, 0.007,-0.071,-376.0, -28.0, -68.0
165605052,016, 174.71,  41.04,-172.23,    0.00,   -0.15,   -0.09,-0.056, 0.006,-0.071,-376.0, -28.0, -68.0
165605062,016, 174.71,  41.04,-172.22,   -0.12,   -0.19,   -0.14,-0.044, 0.010,-0.054,-376.0, -27.0, -69.0
165605072,016, 174.71,  41.04,-172.22,   -0.14,    0.08,   -0.09,-0.044, 0.010,-0.054,-378.0, -26.0, -69.0
165605082,016, 174.71,  41.04,-172.23,   -0.28,    0.09,   -0.14,-0.044, 0.012,-0.061,-378.0, -26.0, -68.0
165605092,016, 174.70,  41.04,-172.23,   -0.07,    0.18,    0.11,-0.032, 0.012,-0.061,-378.0, -26.0, -68.0
165605102,016, 174.70,  41.04,-172.23,   -0.03,    0.18,    0.21,-0.032, 0.012,-0.061,-378.0, -27.0, -68.0
165605112,016, 174.70,  41.04,-172.23,   -0.23,    0.25,    0.05,-0.056,-0.001,-0.068,-380.0, -27.0, -70.0
165605122,016, 174.69,  41.04,-172.24,   -0.14,    0.09,    0.21,-0.056,-0.001,-0.068,-376.0, -26.0, -68.0
165605132,016, 174.69,  41.04,-172.24,    0.09,   -0.22,    0.35,-0.039,-0.001,-0.054,-376.0, -26.0, -68.0
165605142,016, 174.69,  41.04,-172.24,    0.28,   -0.22,    0.05,-0.039,-0.001,-0.054,-379.0, -27.0, -69.0
165605152,016, 174.70,  41.04,-172.25,    0.37,    0.09,    0.14,-0.046, 0.001,-0.054,-378.0, -27.0, -68.0
165605162,016, 174.70,  41.04,-172.25,    0.21,    0.01,    0.09,-0.046, 0.001,-0.054,-376.0, -27.0, -67.0
165605172,016, 174.70,  41.04,-172.24,    0.35,   -0.01,   -0.10,-0.041, 0.015,-0.061,-376.0, -27.0, -67.0
165605182,016, 174.70,  41.04,-172.24,    0.16,   -0.06,   -0.19,-0.041, 0.015,-0.061,-379.0, -26.0, -69.0
165605192,016, 174.71,  41.04,-172.24,   -0.05,   -0.03,   -0.17,-0.048,-0.003,-0.055,-379.0, -28.0, -68.0
165605202,016, 174.71,  41.04,-172.23,   -0.03,    0.08,   -0.02,-0.048,-0.004,-0.055,-376.0, -28.0, -69.0
165605212,016, 174.71,  41.04,-172.24,   -0.12,    0.04,   -0.14,-0.054,-0.006,-0.061,-379.0, -26.0, -68.0
165605222,016, 174.70,  41.04,-172.24,   -0.09,    0.16,   -0.14,-0.054,-0.006,-0.061,-379.0, -26.0, -68.0
165605232,016, 174.70,  41.04,-172.24,   -0.03,   -0.03,   -0.07,-0.051, 0.003,-0.059,-380.0, -26.0, -68.0
165605242,016, 174.70,  41.04,-172.25,    0.04,   -0.03,    0.18,-0.051, 0.003,-0.059,-376.0, -26.0, -68.0
165605252,016, 174.70,  41.04,-172.25,    0.28,    0.23,    0.23,-0.046, 0.008,-0.060,-378.0, -27.0, -68.0
165605262,016, 174.70,  41.04,-172.25,   -0.05,    0.06,    0.07,-0.046, 0.008,-0.060,-378.0, -27.0, -68.0
165605272,016, 174.70,  41.04,-172.25,    0.09,   -0.22,   -0.12,-0.056, 0.014,-0.070,-378.0, -27.0, -69.0
165605282,016, 174.71,  41.04,-172.24,    0.18,   -0.33,   -0.03,-0.056, 0.014,-0.070,-378.0, -27.0, -68.0
165605292,016, 174.71,  41.05,-172.24,    0.18,   -0.17,    0.07,-0.049, 0.019,-0.081,-378.0, -27.0, -68.0
165605302,016, 174.71,  41.05,-172.24,   -0.16,    0.08,   -0.14,-0.049, 0.018,-0.081,-378.0, -27.0, -68.0
165605312,016, 174.71,  41.05,-172.24,   -0.03,   -0.01,   -0.16,-0.055, 0.010,-0.080,-379.0, -27.0, -68.0
165605322,016, 174.71,  41.05,-172.24,   -0.05,   -0.34,    0.23,-0.055, 0.011,-0.080,-379.0, -27.0, -68.0
165605332,016, 174.70,  41.05,-172.24,   -0.16,   -0.06,    0.23,-0.056, 0.015,-0.062,-379.0, -27.0, -68.0
165605342,016, 174.70,  41.05,-172.24,    0.02,   -0.13,    0.11,-0.056, 0.015,-0.062,-379.0, -27.0, -68.0
165605352,016, 174.71,  41.05,-172.24,    0.09,    0.16,    0.14,-0.055, 0.008,-0.054,-378.0, -28.0, -70.0
165605364,016, 174.71,  41.05,-172.24,    0.09,    0.11,   -0.02,-0.055, 0.007,-0.054,-375.0, -27.0, -68.0
165605369,016, 174.71,  41.05,-172.23,    0.23,   -0.05,    0.07,-0.060, 0.020,-0.066,-378.0, -28.0, -69.0
165605380,016, 174.72,  41.05,-172.23,    0.35,    0.02,   -0.14,-0.060, 0.020,-0.066,-378.0, -28.0, -69.0
165605390,016, 174.72,  41.05,-172.23,   -0.05,    0.09,   -0.17,-0.034, 0.004,-0.066,-378.0, -25.0, -68.0
165605400,016, 174.72,  41.05,-172.23,    0.28,    0.22,   -0.14,-0.034, 0.004,-0.066,-379.0, -27.0, -68.0
165605409,016, 174.73,  41.05,-172.23,    0.37,   -0.03,    0.00,-0.048,-0.007,-0.061,-378.0, -27.0, -69.0
165605419,016, 174.73,  41.05,-172.23,    0.23,   -0.15,   -0.05,-0.048,-0.007,-0.061,-378.0, -27.0, -69.0
165605429,016, 174.73,  41.05,-172.23,    0.12,    0.04,    0.00,-0.052, 0.012,-0.052,-376.0, -27.0, -69.0
165605439,016, 174.73,  41.05,-172.23,    0.09,   -0.06,    0.32,-0.052, 0.012,-0.052,-378.0, -27.0, -67.0
165605449,016, 174.73,  41.05,-172.24,   -0.02,   -0.03,    0.11,-0.049,-0.010,-0.068,-379.0, -26.0, -69.0
165605459,016, 174.73,  41.05,-172.24,    0.23,   -0.03,    0.09,-0.049,-0.010,-0.068,-379.0, -26.0, -69.0
165605469,016, 174.73,  41.05,-172.24,    0.16,   -0.06,    0.02,-0.052, 0.003,-0.082,-379.0, -28.0, -69.0
165605479,016, 174.73,  41.05,-172.24,    0.11,    0.08,   -0.03,-0.052, 0.003,-0.082,-376.0, -27.0, -68.0
165605489,016, 174.73,  41.05,-172.24,   -0.09,    0.20,    0.05,-0.053, 0.013,-0.066,-378.0, -26.0, -70.0
165605499,016, 174.72,  41.05,-172.24,   -0.30,    0.36,    0.21,-0.053, 0.013,-0.066,-378.0, -26.0, -70.0
165605509,016, 174.72,  41.04,-172.24,    0.04,    0.25,    0.19,-0.061, 0.009,-0.044,-379.0, -28.0, -68.0
165605519,016, 174.73,  41.04,-172.24,    0.32,    0.16,    0.09,-0.061, 0.009,-0.044,-379.0, -27.0, -69.0
165605529,016, 174.73,  41.04,-172.24,    0.09,    0.22,   -0.09,-0.044,-0.010,-0.073,-380.0, -26.0, -69.0
165605539,016, 174.72,  41.04,-172.25,   -0.09,    0.01,   -0.05,-0.044,-0.010,-0.073,-380.0, -26.0, -69.0
165605549,016, 174.72,  41.04,-172.25,   -0.05,   -0.01,   -0.23,-0.052, 0.004,-0.069,-380.0, -27.0, -67.0
165605559,016, 174.73,  41.04,-172.24,    0.04,    0.02,   -0.30,-0.052, 0.004,-0.069,-379.0, -27.0, -67.0
165605569,016, 174.73,  41.04,-172.24,    0.04,    0.15,   -0.31,-0.044, 0.003,-0.067,-376.0, -27.0, -68.0
165605579,016, 174.74,  41.04,-172.23,    0.05,    0.02,   -0.47,-0.044, 0.003,-0.067,-376.0, -27.0, -68.0
165605589,016, 174.74,  41.04,-172.23,    0.04,    0.04,   -0.17,-0.047,-0.004,-0.070,-379.0, -28.0, -68.0
165605599,016, 174.74,  41.04,-172.23,    0.04,   -0.01,    0.09,-0.047,-0.004,-0.070,-378.0, -27.0, -68.0
165605609,016, 174.74,  41.04,-172.23,    0.19,    0.09,   -0.10,-0.058,-0.004,-0.056,-379.0, -26.0, -68.0
165605619,016, 174.74,  41.04,-172.23,    0.02,    0.16,   -0.14,-0.058,-0.004,-0.056,-379.0, -26.0, -68.0
165605629,016, 174.74,  41.04,-172.23,   -0.03,   -0.06,   -0.05,-0.046, 0.015,-0.070,-379.0, -27.0, -68.0
165605639,016, 174.74,  41.04,-172.23,   -0.03,    0.20,    0.19,-0.046, 0.015,-0.070,-379.0, -27.0, -68.0
165605649,016, 174.73,  41.04,-172.23,   -0.10,   -0.13,   -0.02,-0.064, 0.002,-0.064,-378.0, -27.0, -70.0
165605659,016, 174.74,  41.04,-172.23,   -0.07,   -0.12,   -0.10,-0.064, 0.002,-0.064,-379.0, -27.0, -69.0
165605669,016, 174.74,  41.04,-172.23,    0.05,   -0.08,    0.04,-0.055, 0.012,-0.071,-379.0, -27.0, -69.0
165605681,016, 174.74,  41.04,-172.23,    0.16,   -0.06,    0.11,-0.055, 0.012,-0.071,-376.0, -26.0, -67.0
165605691,016, 174.73,  41.04,-172.24,    0.14,    0.06,    0.37,-0.055, 0.007,-0.072,-379.0, -27.0, -68.0
165605701,016, 174.73,  41.04,-172.24,   -0.03,    0.16,    0.18,-0.051, 0.007,-0.072,-379.0, -27.0, -68.0
165605711,016, 174.73,  41.04,-172.24,   -0.28,   -0.01,    0.04,-0.051, 0.015,-0.072,-379.0, -27.0, -68.0
165605721,016, 174.73,  41.05,-172.24,   -0.09,   -0.13,    0.04,-0.054, 0.015,-0.070,-376.0, -27.0, -70.0
165605731,016, 174.73,  41.05,-172.23,   -0.16,   -0.06,   -0.17,-0.054, 0.015,-0.070,-380.0, -27.0, -69.0
165605741,016, 174.73,  41.05,-172.23,   -0.14,    0.15,   -0.07,-0.054,-0.011,-0.072,-378.0, -27.0, -70.0
165605751,016, 174.73,  41.05,-172.23,   -0.16,    0.04,   -0.14,-0.054,-0.011,-0.072,-378.0, -27.0, -70.0
165605761,016, 174.73,  41.05,-172.23,   -0.14,   -0.08,   -0.12,-0.049, 0.001,-0.063,-379.0, -28.0, -68.0
165605771,016, 174.73,  41.05,-172.23,    0.16,   -0.05,    0.05,-0.049, 0.001,-0.063,-380.0, -27.0, -68.0
165605781,016, 174.73,  41.05,-172.23,    0.11,   -0.19,   -0.09,-0.061,-0.005,-0.061,-378.0, -27.0, -67.0
165605791,016, 174.73,  41.05,-172.23,    0.11,    0.04,   -0.05,-0.061,-0.005,-0.061,-378.0, -27.0, -67.0
165605801,016, 174.73,  41.05,-172.23,    0.18,    0.09,   -0.02,-0.041,-0.002,-0.082,-379.0, -28.0, -69.0
165605811,016, 174.73,  41.05,-172.23,    0.04,   -0.06,   -0.12,-0.041,-0.002,-0.082,-379.0, -27.0, -68.0
165605821,016, 174.74,  41.05,-172.23,    0.14,    0.11,    0.07,-0.051, 0.013,-0.069,-378.0, -27.0, -68.0
165605831,016, 174.74,  41.05,-172.23,    0.12,    0.11,    0.33,-0.051, 0.013,-0.069,-378.0, -27.0, -68.0
165605841,016, 174.74,  41.05,-172.23,    0.02,    0.13,    0.19,-0.048, 0.005,-0.066,-378.0, -28.0, -69.0
165605851,016, 174.73,  41.05,-172.23,    0.00,   -0.01,    0.12,-0.048, 0.005,-0.066,-378.0, -26.0, -69.0
165605861,016, 174.74,  41.05,-172.23,    0.04,    0.08,   -0.02,-0.037,-0.001,-0.065,-378.0, -28.0, -68.0
165605871,016, 174.74,  41.05,-172.23,   -0.05,    0.08,   -0.07,-0.037,-0.001,-0.065,-378.0, -28.0, -68.0
165605881,016, 174.73,  41.05,-172.23,   -0.03,    0.04,   -0.10,-0.058,-0.008,-0.079,-378.0, -26.0, -68.0
165605891,016, 174.74,  41.05,-172.23,    0.12,    0.13,   -0.05,-0.058,-0.008,-0.079,-379.0, -27.0, -69.0
165605901,016, 174.74,  41.05,-172.23,   -0.07,   -0.10,   -0.05,-0.063, 0.016,-0.054,-376.0, -27.0, -68.0
165605911,016, 174.74,  41.05,-172.23,    0.02,   -0.29,    0.02,-0.063, 0.016,-0.054,-376.0, -27.0, -68.0
165605921,016, 174.73,  41.05,-172.24,    0.04,    0.02,    0.25,-0.051, 0.010,-0.062,-379.0, -25.0, -68.0
165605931,016, 174.73,  41.05,-172.24,   -0.02,    0.02,    0.14,-0.051, 0.010,-0.062,-376.0, -26.0, -68.0
165605941,016, 174.73,  41.05,-172.24,    0.04,   -0.20,   -0.19,-0.052, 0.020,-0.058,-378.0, -27.0, -68.0
165605951,016, 174.74,  41.05,-172.23,    0.09,   -0.01,   -0.05,-0.052, 0.020,-0.058,-378.0, -27.0, -68.0
165605961,016, 174.74,  41.05,-172.23,    0.04,   -0.05,   -0.16,-0.057, 0.017,-0.058,-378.0, -27.0, -68.0
165605971,016, 174.74,  41.05,-172.23,    0.09,    0.02,   -0.09,-0.057, 0.017,-0.058,-379.0, -27.0, -69.0
165605981,016, 174.74,  41.05,-172.23,    0.19,    0.13,   -0.05,-0.050, 0.012,-0.046,-379.0, -26.0, -68.0
165605991,016, 174.74,  41.05,-172.23,    0.18,    0.02,    0.04,-0.050, 0.012,-0.046,-379.0, -26.0, -68.0
165606001,016, 174.74,  41.05,-172.23,    0.00,   -0.05,    0.00,-0.059, 0.002,-0.075,-376.0, -27.0, -69.0
165606014,016, 174.75,  41.05,-172.23,    0.05,   -0.15,   -0.05,-0.059, 0.002,-0.075,-379.0, -28.0, -69.0
165606018,016, 174.75,  41.05,-172.22,    0.21,   -0.13,   -0.02,-0.058,-0.007,-0.063,-376.0, -28.0, -67.0
165606028,016, 174.75,  41.05,-172.22,    0.19,    0.09,    0.14,-0.058,-0.007,-0.063,-376.0, -28.0, -67.0
165606038,016, 174.75,  41.05,-172.23,    0.11,    0.02,    0.00,-0.054,-0.008,-0.081,-378.0, -26.0, -68.0
165606048,016, 174.75,  41.05,-172.23,   -0.10,   -0.06,    0.00,-0.054,-0.008,-0.081,-379.0, -26.0, -69.0
165606058,016, 174.74,  41.05,-172.24,   -0.03,   -0.01,    0.12,-0.055,-0.014,-0.072,-376.0, -25.0, -69.0
165606068,016, 174.73,  41.06,-172.25,   -0.02,   -0.17,    0.21,-0.055,-0.014,-0.072,-376.0, -25.0, -69.0
165606078,016, 174.73,  41.06,-172.25,   -0.02,   -0.10,   -0.03,-0.043, 0.002,-0.064,-378.0, -27.0, -68.0
165606088,016, 174.73,  41.06,-172.25,   -0.10,    0.08,    0.14,-0.043, 0.002,-0.064,-378.0, -26.0, -69.0
165606098,016, 174.73,  41.06,-172.25,    0.04,    0.25,    0.18,-0.033, 0.015,-0.060,-378.0, -27.0, -68.0
165606108,016, 174.73,  41.05,-172.25,    0.09,    0.37,   -0.12,-0.033, 0.015,-0.060,-378.0, -27.0, -69.0
165606118,016, 174.73,  41.05,-172.25,   -0.03,    0.51,   -0.05,-0.048, 0.006,-0.070,-378.0, -27.0, -69.0
165606128,016, 174.74,  41.05,-172.24,    0.09,    0.22,   -0.03,-0.048, 0.006,-0.070,-379.0, -28.0, -68.0
165606138,016, 174.74,  41.04,-172.24,    0.18,    0.23,    0.04,-0.055,-0.007,-0.053,-379.0, -28.0, -68.0
165606148,016, 174.74,  41.04,-172.24,    0.39,    0.09,    0.05,-0.055,-0.007,-0.053,-379.0, -27.0, -69.0
165606158,016, 174.74,  41.04,-172.24,    0.19,    0.09,    0.04,-0.050, 0.005,-0.066,-379.0, -27.0, -69.0
165606168,016, 174.74,  41.04,-172.24,    0.00,   -0.12,   -0.05,-0.050, 0.005,-0.066,-379.0, -27.0, -68.0
165606178,016, 174.74,  41.04,-172.24,   -0.03,    0.18,   -0.07,-0.050, 0.019,-0.074,-378.0, -26.0, -68.0
165606198,016, 174.74,  41.04,-172.24,   -0.21,    0.09,    0.11,-0.050, 0.019,-0.074,-378.0, -28.0, -68.0
165606198,016, 174.74,  41.04,-172.24,   -0.47,   -0.08,   -0.03,-0.048, 0.012,-0.075,-378.0, -28.0, -68.0
165606208,016, 174.74,  41.05,-172.23,   -0.10,   -0.13,   -0.12,-0.048, 0.012,-0.075,-379.0, -28.0, -69.0
165606218,016, 174.74,  41.05,-172.23,   -0.14,   -0.06,    0.11,-0.060, 0.005,-0.075,-379.0, -28.0, -68.0
165606230,016, 174.74,  41.05,-172.23,    0.14,   -0.08,    0.11,-0.060, 0.005,-0.075,-378.0, -27.0, -69.0
165606240,016, 174.75,  41.05,-172.23,    0.30,    0.09,    0.12,-0.044, 0.008,-0.054,-378.0, -27.0, -69.0
165606250,016, 174.75,  41.05,-172.23,    0.07,   -0.01,    0.00,-0.044, 0.008,-0.054,-379.0, -26.0, -68.0
165606260,016, 174.75,  41.05,-172.23,    0.07,    0.04,   -0.12,-0.044, 0.001,-0.081,-379.0, -27.0, -68.0
165606270,016, 174.75,  41.05,-172.24,    0.11,    0.29,   -0.14,-0.044, 0.001,-0.081,-380.0, -26.0, -69.0
165606280,016, 174.75,  41.05,-172.24,    0.11,    0.16,   -0.12,-0.056, 0.012,-0.067,-380.0, -26.0, -69.0
165606290,016, 174.75,  41.05,-172.24,    0.16,   -0.03,    0.14,-0.056, 0.012,-0.067,-378.0, -27.0, -69.0
165606300,016, 174.75,  41.04,-172.24,    0.04,    0.15,    0.32,-0.042,-0.009,-0.062,-378.0, -28.0, -69.0
165606309,016, 174.74,  41.04,-172.24,   -0.10,    0.08,    0.25,-0.042,-0.009,-0.062,-379.0, -27.0, -68.0
165606320,016, 174.74,  41.04,-172.24,   -0.14,    0.06,   -0.12,-0.042, 0.009,-0.056,-379.0, -27.0, -68.0
165606330,016, 174.75,  41.04,-172.23,   -0.16,    0.09,   -0.14,-0.050, 0.009,-0.056,-379.0, -28.0, -68.0
165606340,016, 174.74,  41.04,-172.24,    0.04,   -0.15,    0.02,-0.050, 0.009,-0.056,-378.0, -26.0, -68.0
165606349,016, 174.75,  41.04,-172.24,    0.30,    0.02,   -0.14,-0.049, 0.022,-0.046,-379.0, -26.0, -69.0
165606360,016, 174.75,  41.04,-172.24,   -0.07,   -0.01,   -0.21,-0.049, 0.022,-0.046,-379.0, -26.0, -69.0
165606370,016, 174.75,  41.05,-172.23,   -0.38,   -0.10,   -0.23,-0.051,-0.000,-0.085,-379.0, -27.0, -68.0
165606380,016, 174.74,  41.05,-172.23,   -0.21,    0.27,   -0.14,-0.051, 0.000,-0.085,-376.0, -26.0, -68.0
165606390,016, 174.74,  41.04,-172.23,   -0.16,    0.22,   -0.14,-0.033, 0.014,-0.064,-378.0, -26.0, -69.0
165606400,016, 174.74,  41.05,-172.23,   -0.05,   -0.06,   -0.12,-0.033, 0.014,-0.064,-378.0, -26.0, -69.0
165606409,016, 174.75,  41.05,-172.23,    0.14,   -0.17,   -0.07,-0.044, 0.023,-0.062,-379.0, -27.0, -68.0
165606419,016, 174.75,  41.05,-172.23,    0.11,    0.09,   -0.14,-0.044, 0.023,-0.062,-378.0, -26.0, -67.0
165606429,016, 174.75,  41.05,-172.23,   -0.31,    0.08,   -0.24,-0.049,-0.001,-0.062,-379.0, -27.0, -70.0
165606439,016, 174.75,  41.05,-172.23,   -0.16,    0.08,   -0.14,-0.049,-0.001,-0.062,-379.0, -27.0, -70.0
165606449,016, 174.75,  41.05,-172.23,   -0.03,   -0.10,    0.07,-0.053, 0.014,-0.067,-379.0, -27.0, -68.0
165606459,016, 174.75,  41.05,-172.23,   -0.09,   -0.15,    0.18,-0.053, 0.014,-0.067,-378.0, -28.0, -68.0
165606469,016, 174.74,  41.05,-172.23,    0.16,   -0.17,    0.16,-0.048, 0.003,-0.052,-380.0, -26.0, -68.0
165606479,016, 174.74,  41.05,-172.24,    0.02,   -0.06,    0.21,-0.048, 0.003,-0.052,-380.0, -26.0, -68.0
165606489,016, 174.74,  41.05,-172.24,   -0.02,    0.20,    0.02,-0.046, 0.017,-0.054,-379.0, -27.0, -70.0
165606499,016, 174.74,  41.05,-172.23,    0.04,    0.06,   -0.16,-0.046, 0.017,-0.054,-378.0, -27.0, -69.0
165606509,016, 174.75,  41.05,-172.22,   -0.07,    0.01,   -0.30,-0.040,-0.002,-0.066,-379.0, -28.0, -69.0
165606519,016, 174.75,  41.05,-172.22,   -0.03,    0.02,   -0.07,-0.040,-0.002,-0.066,-379.0, -28.0, -69.0
165606529,016, 174.75,  41.05,-172.22,    0.04,   -0.24,    0.14,-0.054, 0.009,-0.062,-378.0, -27.0, -68.0
165606539,016, 174.75,  41.05,-172.22,   -0.07,    0.08,   -0.02,-0.054, 0.009,-0.062,-378.0, -26.0, -69.0
165606549,016, 174.75,  41.05,-172.23,    0.02,    0.15,   -0.10,-0.040, 0.014,-0.073,-378.0, -26.0, -68.0
